employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
62812,Finance,region_28,Master's & above,m,sourcing,1,31,5,7,1,0,64
59986,HR,region_2,Bachelor's,m,sourcing,1,29,3,4,0,0,47
9240,Technology,region_16,Bachelor's,f,other,2,35,5,10,1,0,82
76562,Analytics,region_4,Bachelor's,m,sourcing,1,31,3,9,0,0,81
19840,R&D,region_26,Master's & above,m,other,1,27,3,4,1,0,85
35518,Sales & Marketing,region_7,Master's & above,f,sourcing,1,55,1,9,0,0,51
66497,Sales & Marketing,region_5,Master's & above,m,other,2,35,3,8,0,0,49
74302,HR,region_2,Bachelor's,f,other,1,35,4,4,0,0,47
64082,Operations,region_25,Bachelor's,m,sourcing,1,28,3,3,0,0,62
38487,Operations,region_22,Bachelor's,m,other,2,38,5,6,0,0,61
50330,Legal,region_15,Bachelor's,m,other,2,39,3,10,1,0,60
2415,HR,region_2,Bachelor's,f,other,1,33,1,3,0,0,48
46651,Technology,region_31,Bachelor's,m,other,1,28,,1,0,0,79
13573,Sales & Marketing,region_2,Bachelor's,f,other,1,31,2,2,1,0,43
33429,HR,region_26,Bachelor's,m,sourcing,1,36,3,4,1,0,50
6689,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,2,16,0,0,48
28235,Analytics,region_10,Master's & above,m,other,1,35,5,3,0,0,85
75134,Procurement,region_11,Bachelor's,m,other,1,43,2,19,0,0,71
61902,Procurement,region_30,Bachelor's,m,other,3,35,4,6,1,0,75
52256,Sales & Marketing,region_11,Bachelor's,m,other,2,33,1,4,0,0,48
22705,Analytics,region_34,Bachelor's,m,other,3,25,3,2,0,0,93
68951,Sales & Marketing,region_22,Bachelor's,m,other,3,25,,1,1,0,53
1111,Technology,region_22,Master's & above,m,other,1,32,3,3,0,0,77
58795,Operations,region_2,Bachelor's,f,other,1,28,,1,1,0,60
17706,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,2,6,1,0,52
49315,Sales & Marketing,region_31,Bachelor's,m,other,1,24,1,2,0,0,50
37074,HR,region_7,Bachelor's,m,sourcing,1,31,3,6,1,0,48
6191,Operations,region_31,Bachelor's,m,other,1,29,3,7,1,0,60
13111,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,25,,1,1,0,55
62522,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,28,,1,0,0,47
5028,HR,region_7,Master's & above,f,sourcing,1,36,5,4,1,0,44
55306,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,34,5,6,1,0,51
69506,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,44,4,10,0,0,52
17632,Sales & Marketing,region_7,,m,sourcing,1,24,3,2,0,0,47
4578,Analytics,region_2,Bachelor's,m,other,1,56,4,14,0,0,85
27896,Sales & Marketing,region_26,Bachelor's,m,other,1,36,1,4,1,0,45
21300,Technology,region_2,Master's & above,m,other,4,37,3,9,0,0,84
47626,Operations,region_31,Master's & above,m,other,1,50,3,17,0,0,63
16470,Technology,region_1,Bachelor's,m,other,1,29,3,7,0,0,80
51896,Sales & Marketing,region_2,Master's & above,m,other,1,39,4,9,0,0,49
41832,Procurement,region_23,Master's & above,m,other,1,37,3,8,0,0,70
15400,Finance,region_6,Bachelor's,f,sourcing,1,26,4,2,1,0,58
75455,Sales & Marketing,region_22,Bachelor's,m,other,5,32,3,3,0,0,52
20765,Technology,region_20,Master's & above,f,other,3,36,5,8,1,0,78
16505,Technology,region_22,Bachelor's,m,referred,2,33,3,5,0,0,80
28528,Operations,region_25,Bachelor's,m,sourcing,1,27,3,4,0,0,65
69361,Sales & Marketing,region_4,Bachelor's,f,other,1,27,,1,1,0,51
71233,HR,region_11,Bachelor's,m,sourcing,1,34,5,7,1,0,46
34715,Sales & Marketing,region_2,Bachelor's,m,other,2,22,4,2,0,0,49
67764,Sales & Marketing,region_2,,m,other,1,28,5,3,0,0,51
56206,Technology,region_16,Bachelor's,m,other,1,34,3,5,0,0,85
53544,Sales & Marketing,region_12,Bachelor's,m,other,1,37,3,8,0,0,45
54581,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,49,3,13,0,0,49
57151,Operations,region_2,Bachelor's,f,sourcing,1,30,3,2,1,1,94
4570,Operations,region_16,Bachelor's,m,sourcing,1,27,4,6,0,0,56
48084,Technology,region_2,Master's & above,m,other,1,43,3,11,0,0,77
16584,HR,region_31,Bachelor's,m,other,1,29,3,3,0,0,51
53385,Procurement,region_22,Master's & above,f,other,1,34,3,3,1,0,68
74773,Sales & Marketing,region_28,Bachelor's,m,other,1,29,5,4,1,0,48
49928,Technology,region_7,Bachelor's,m,other,1,31,3,2,1,0,76
7239,Technology,region_23,Bachelor's,m,sourcing,1,26,3,2,1,0,81
8573,Analytics,region_22,Master's & above,m,sourcing,1,39,5,11,1,0,84
31699,HR,region_2,Master's & above,f,other,1,33,1,8,0,0,44
7647,Sales & Marketing,region_2,Bachelor's,m,other,2,51,3,5,0,0,53
55369,Finance,region_19,Bachelor's,m,other,1,33,5,3,1,0,62
19618,Finance,region_34,Bachelor's,m,sourcing,1,26,1,3,0,0,60
29639,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,36,2,4,0,0,48
50514,Sales & Marketing,region_7,Bachelor's,m,other,1,27,4,3,1,0,52
25882,Technology,region_7,Bachelor's,m,other,1,25,1,4,0,0,82
47034,Procurement,region_31,Bachelor's,m,other,1,37,5,3,1,0,67
48928,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,4,7,0,0,49
27169,Operations,region_7,Master's & above,m,sourcing,1,37,5,3,1,0,54
60424,Sales & Marketing,region_26,Bachelor's,m,other,1,45,3,3,0,0,46
39875,Procurement,region_2,Master's & above,f,other,1,46,3,10,0,0,72
11205,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,36,5,8,0,0,48
67728,Operations,region_8,Master's & above,f,other,1,37,5,9,1,0,59
74338,Sales & Marketing,region_30,Bachelor's,f,other,1,30,5,3,0,0,47
50545,Operations,region_27,Bachelor's,f,other,1,40,4,4,1,0,62
74215,Sales & Marketing,region_16,Bachelor's,m,other,1,31,5,3,1,0,46
56237,Sales & Marketing,region_15,Master's & above,f,sourcing,1,32,3,5,0,0,43
23667,Operations,region_2,Bachelor's,m,other,1,31,1,6,0,0,55
41230,Technology,region_2,Bachelor's,m,other,1,38,5,5,1,0,78
44866,Procurement,region_19,Bachelor's,f,sourcing,1,36,1,8,1,0,66
56268,Technology,region_31,Master's & above,f,sourcing,1,35,3,3,0,0,78
7397,Technology,region_12,Bachelor's,f,other,2,26,,1,0,0,78
67837,Procurement,region_2,Master's & above,f,sourcing,1,42,3,7,1,0,67
46754,Technology,region_28,Master's & above,m,other,1,32,4,7,1,0,80
15506,Operations,region_16,Bachelor's,f,other,3,28,3,2,1,0,62
6198,Operations,region_4,Bachelor's,f,sourcing,1,35,4,2,1,0,62
10518,Operations,region_26,Bachelor's,m,other,2,36,4,9,1,0,62
1814,Sales & Marketing,region_19,Bachelor's,m,other,1,35,1,7,0,0,48
72341,Operations,region_11,Bachelor's,m,sourcing,1,41,5,13,0,0,54
55669,Sales & Marketing,region_25,Master's & above,m,other,2,42,3,6,0,0,48
40938,Procurement,region_2,Master's & above,f,other,1,54,5,15,1,0,70
75533,Procurement,region_2,Bachelor's,m,sourcing,2,35,4,4,1,0,67
76165,Legal,region_2,Bachelor's,m,other,1,40,3,2,0,0,63
63031,Technology,region_29,Bachelor's,m,sourcing,2,36,2,8,0,0,78
73548,Operations,region_15,,m,sourcing,2,31,3,9,1,0,56
52391,Technology,region_24,Bachelor's,f,other,1,31,1,2,0,0,80
6210,Finance,region_2,Bachelor's,m,sourcing,2,31,3,7,0,0,57
43500,Technology,region_2,Bachelor's,m,sourcing,1,31,4,8,0,0,81
38749,Technology,region_22,Bachelor's,m,other,2,26,5,2,0,0,80
64011,Procurement,region_22,Master's & above,m,other,2,32,1,3,0,0,70
67122,Sales & Marketing,region_2,,f,other,1,43,5,11,1,0,46
51686,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,1,6,0,0,53
34343,Sales & Marketing,region_13,Bachelor's,m,other,2,30,1,3,1,0,50
59714,Sales & Marketing,region_3,Bachelor's,m,other,1,32,3,6,0,0,50
53749,Sales & Marketing,region_2,Master's & above,f,sourcing,1,33,4,7,0,0,49
11041,Sales & Marketing,region_22,Bachelor's,m,other,3,37,1,11,0,0,48
40685,Procurement,region_2,Master's & above,f,sourcing,1,37,1,4,1,0,72
65228,Technology,region_2,Below Secondary,f,referred,1,23,,1,1,0,79
12475,Operations,region_13,Master's & above,f,other,1,36,5,3,1,0,63
25060,Procurement,region_2,Master's & above,m,other,5,34,5,2,0,0,69
13785,Operations,region_2,Bachelor's,m,other,1,35,4,8,1,0,58
48099,Analytics,region_7,Bachelor's,m,sourcing,1,32,4,2,1,0,85
40167,Operations,region_2,Master's & above,m,other,2,34,4,2,0,0,61
69392,Technology,region_13,Bachelor's,f,other,1,31,5,4,1,0,75
16044,Operations,region_8,Bachelor's,f,sourcing,1,26,5,2,1,0,63
71672,Procurement,region_22,Master's & above,m,sourcing,1,39,4,5,1,0,69
41760,HR,region_2,Bachelor's,m,other,1,29,4,4,1,0,49
77954,Operations,region_16,Bachelor's,m,other,2,31,5,2,0,0,58
44358,Legal,region_4,Bachelor's,m,other,1,30,4,3,1,0,60
46331,Sales & Marketing,region_16,Bachelor's,m,other,1,31,5,4,0,0,52
5630,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,32,3,7,1,0,46
30348,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,52,5,2,0,0,51
75231,Analytics,region_25,Bachelor's,m,other,1,28,4,5,0,0,88
51603,Operations,region_27,Bachelor's,f,other,1,39,3,11,1,0,58
14921,Sales & Marketing,region_6,Bachelor's,f,other,2,32,3,9,0,0,46
48348,Analytics,region_11,Bachelor's,m,other,3,31,3,2,1,0,77
7721,Procurement,region_7,Below Secondary,m,other,2,24,3,2,0,0,73
53413,Operations,region_8,Master's & above,f,other,1,37,4,10,0,0,56
59982,Procurement,region_2,Bachelor's,m,other,1,36,3,4,0,0,71
38242,Analytics,region_2,Bachelor's,m,other,1,33,1,2,0,0,85
44933,Sales & Marketing,region_7,Bachelor's,m,other,1,46,4,17,0,0,48
37365,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,27,,1,0,0,52
64162,Procurement,region_7,Bachelor's,m,sourcing,1,58,2,12,0,0,73
58851,Procurement,region_29,Bachelor's,m,other,1,29,,1,1,0,68
60716,HR,region_2,Bachelor's,f,other,1,34,4,4,1,0,49
77808,Operations,region_2,Bachelor's,f,other,2,34,5,4,1,0,59
67845,Sales & Marketing,region_7,Master's & above,m,other,1,52,4,19,0,0,52
14121,Analytics,region_2,Master's & above,m,other,2,34,3,2,0,0,85
14356,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,42,,1,1,0,47
43084,Procurement,region_2,Bachelor's,m,referred,1,32,5,6,1,0,65
15573,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,5,5,1,0,51
76365,Analytics,region_11,Bachelor's,m,other,1,27,2,4,0,0,83
17111,Procurement,region_31,Bachelor's,m,sourcing,1,36,3,9,0,0,71
45953,Analytics,region_20,Bachelor's,m,other,1,30,5,4,1,1,84
49355,Legal,region_7,Below Secondary,m,other,1,26,,1,1,0,62
43667,Legal,region_26,Bachelor's,m,other,1,30,3,2,0,0,60
63796,Operations,region_12,Bachelor's,m,sourcing,2,29,3,3,0,0,66
12480,Operations,region_2,Bachelor's,f,sourcing,1,52,4,8,0,0,58
71368,Procurement,region_22,Bachelor's,m,other,1,35,5,10,1,0,69
11135,Sales & Marketing,region_4,Master's & above,f,sourcing,1,34,4,3,0,0,52
66134,Technology,region_23,Bachelor's,m,sourcing,1,30,3,3,0,0,85
53482,Operations,region_31,Bachelor's,m,other,1,51,5,8,1,0,63
43961,Sales & Marketing,region_7,Bachelor's,f,other,1,33,1,3,0,0,51
14737,Sales & Marketing,region_27,Bachelor's,f,other,1,28,4,3,1,0,48
58306,Analytics,region_22,Bachelor's,f,sourcing,2,27,3,2,0,0,85
44587,Sales & Marketing,region_22,Master's & above,m,other,1,53,3,16,0,0,50
38885,Sales & Marketing,region_29,Bachelor's,m,other,1,31,3,7,0,0,48
32967,Operations,region_27,Bachelor's,m,sourcing,1,37,5,3,1,0,67
73797,Sales & Marketing,region_28,Master's & above,m,sourcing,1,39,4,8,1,0,47
70329,Technology,region_13,Bachelor's,f,sourcing,1,43,4,7,1,0,83
21232,Sales & Marketing,region_28,Master's & above,f,other,1,30,3,3,0,0,53
328,Sales & Marketing,region_7,,m,other,1,27,5,2,1,0,51
45894,Finance,region_22,Master's & above,m,other,1,37,3,7,0,0,58
56823,Technology,region_7,Master's & above,f,other,1,42,3,12,0,0,83
70589,Finance,region_4,Master's & above,m,other,1,38,3,5,1,0,63
59112,HR,region_31,Master's & above,f,other,1,38,3,8,0,0,55
11458,Analytics,region_2,Bachelor's,m,sourcing,1,27,3,7,0,0,84
27392,Operations,region_20,Master's & above,m,other,1,38,3,8,0,0,61
14085,Sales & Marketing,region_16,,m,sourcing,1,22,,1,0,0,61
36775,Sales & Marketing,region_28,Master's & above,f,other,1,29,5,5,0,0,53
24825,Operations,region_4,Bachelor's,f,sourcing,2,31,3,5,0,0,79
48482,Procurement,region_2,Bachelor's,f,other,1,59,5,13,1,0,67
57389,Technology,region_7,Bachelor's,f,other,1,29,4,3,1,0,80
70872,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,42,1,13,0,0,51
38549,Technology,region_13,Master's & above,m,other,1,45,4,13,1,0,81
19955,Sales & Marketing,region_22,Master's & above,m,sourcing,1,41,3,11,1,0,51
43659,Technology,region_2,Bachelor's,m,referred,1,24,,1,0,0,86
50583,Procurement,region_2,Master's & above,f,sourcing,3,52,3,18,0,0,69
2533,Technology,region_4,Master's & above,m,sourcing,2,36,4,7,1,0,80
69457,Analytics,region_11,Master's & above,m,sourcing,2,34,4,6,0,0,84
44646,HR,region_17,Bachelor's,f,sourcing,1,26,3,2,0,0,47
335,Sales & Marketing,region_22,,m,sourcing,1,27,,1,0,0,42
42156,Operations,region_22,Master's & above,f,other,1,39,3,8,1,0,59
10677,Operations,region_6,Bachelor's,m,sourcing,1,37,5,3,1,0,63
70386,Operations,region_17,Bachelor's,m,sourcing,1,33,5,3,1,0,63
6412,Sales & Marketing,region_20,Bachelor's,m,other,1,33,3,6,0,0,49
70445,Operations,region_2,Bachelor's,f,other,1,55,3,13,0,0,52
58104,Technology,region_33,Bachelor's,m,other,1,54,5,18,1,0,78
48876,R&D,region_25,Bachelor's,m,other,2,31,4,3,0,0,84
27760,Sales & Marketing,region_11,Bachelor's,m,other,3,27,,1,1,0,47
7449,Analytics,region_1,Bachelor's,m,other,1,27,5,2,0,0,87
19177,Operations,region_22,Master's & above,m,other,1,55,4,10,1,0,60
19567,Procurement,region_16,Bachelor's,f,sourcing,1,36,3,7,1,0,69
21002,Procurement,region_10,Master's & above,f,sourcing,1,33,5,3,0,0,67
26151,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,5,6,1,0,47
67203,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,52,2,15,0,0,49
8936,Technology,region_23,Master's & above,f,other,3,35,4,3,1,1,78
48048,Sales & Marketing,region_14,,m,other,1,23,1,2,0,0,53
10870,Finance,region_26,Bachelor's,m,other,1,30,3,2,1,0,62
23070,Procurement,region_7,Master's & above,m,sourcing,1,33,1,4,0,0,74
73026,Technology,region_2,Bachelor's,m,sourcing,1,57,1,3,0,0,76
54966,Technology,region_5,Master's & above,m,sourcing,1,36,3,7,0,0,80
44543,HR,region_2,Bachelor's,m,other,1,60,3,4,1,0,47
39747,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,54,1,25,0,0,46
66480,Operations,region_7,Master's & above,m,other,1,42,4,9,0,0,77
78028,Operations,region_24,Bachelor's,f,sourcing,1,30,3,6,0,0,60
46977,Operations,region_23,Bachelor's,m,sourcing,1,28,4,3,0,0,58
72791,Sales & Marketing,region_9,Bachelor's,m,other,2,27,,1,0,0,49
11209,Sales & Marketing,region_26,Bachelor's,m,other,1,27,5,1,0,0,48
1165,Operations,region_10,Bachelor's,m,other,1,31,3,3,0,0,62
50999,Analytics,region_22,Bachelor's,f,sourcing,1,28,3,2,0,0,84
46272,Analytics,region_7,,m,sourcing,1,27,4,2,0,0,90
59666,Technology,region_16,Bachelor's,m,other,1,38,3,3,0,0,79
9228,Technology,region_33,Bachelor's,m,other,1,45,1,4,0,0,81
37090,Finance,region_4,Master's & above,m,other,1,43,3,6,1,0,59
37606,HR,region_31,Bachelor's,m,sourcing,1,26,1,2,0,0,51
23332,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,26,3,2,0,0,50
42427,Sales & Marketing,region_28,Bachelor's,m,other,1,42,1,11,0,0,46
27918,Technology,region_2,Below Secondary,f,other,1,22,1,1,0,0,82
40355,Sales & Marketing,region_2,Master's & above,m,other,1,59,3,29,0,0,48
27359,Operations,region_24,Bachelor's,m,other,1,24,3,2,0,0,58
28735,Sales & Marketing,region_13,Bachelor's,f,other,1,32,1,5,0,0,48
29964,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,34,5,3,1,0,52
32581,Finance,region_13,Master's & above,m,other,3,36,3,7,0,1,57
63173,Operations,region_20,Bachelor's,m,sourcing,1,30,1,6,0,0,58
77215,Procurement,region_16,Below Secondary,f,sourcing,2,23,,1,0,0,69
57715,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,33,3,8,0,0,53
665,Operations,region_2,Master's & above,f,sourcing,1,54,5,11,1,0,58
74506,Analytics,region_2,Master's & above,m,other,1,51,3,6,0,0,89
7483,Operations,region_6,Bachelor's,m,other,1,35,3,4,0,0,63
54184,Technology,region_4,Bachelor's,m,sourcing,1,38,3,5,0,0,81
74187,Analytics,region_8,Bachelor's,m,other,1,29,,1,1,0,83
53751,Procurement,region_2,Master's & above,m,sourcing,1,34,3,5,0,0,71
68910,Operations,region_10,Bachelor's,m,other,1,29,4,5,0,0,59
15840,Analytics,region_19,Bachelor's,m,other,1,40,3,5,0,0,86
74208,Technology,region_22,Bachelor's,f,other,1,29,4,4,1,0,86
57875,Analytics,region_25,Master's & above,m,sourcing,1,32,5,3,0,0,86
71621,Sales & Marketing,region_20,Master's & above,m,sourcing,1,34,5,3,0,0,47
22974,Analytics,region_22,Bachelor's,m,other,2,26,,1,1,0,83
25743,Procurement,region_13,Master's & above,f,sourcing,1,36,4,10,1,0,71
64252,Operations,region_22,Bachelor's,m,other,2,31,5,3,0,0,70
52048,Finance,region_26,Bachelor's,f,sourcing,1,28,,1,1,0,64
17859,Finance,region_22,Master's & above,m,sourcing,2,38,3,8,0,0,74
35262,Sales & Marketing,region_34,Bachelor's,m,other,1,29,3,5,0,0,50
71807,Technology,region_23,Bachelor's,m,other,1,33,5,6,1,0,81
26213,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,2,4,0,0,50
47078,Sales & Marketing,region_13,Bachelor's,m,other,1,44,1,4,1,0,46
63803,Operations,region_2,Master's & above,f,other,1,32,5,5,1,0,57
652,Procurement,region_31,Bachelor's,f,sourcing,2,29,3,2,0,0,70
15751,Procurement,region_30,Bachelor's,f,sourcing,1,34,4,10,1,0,68
36067,Technology,region_7,Master's & above,f,other,1,34,5,7,1,0,83
44157,HR,region_22,Master's & above,f,referred,1,32,5,5,1,0,47
1576,Operations,region_34,Bachelor's,m,other,1,29,3,2,0,0,58
28106,Sales & Marketing,region_6,,m,other,1,23,,1,0,0,52
63208,Technology,region_5,Master's & above,m,sourcing,1,33,3,4,0,0,81
57528,Procurement,region_2,Master's & above,m,other,1,39,5,11,1,0,71
49206,Analytics,region_22,Bachelor's,m,sourcing,1,30,4,4,1,0,85
9533,HR,region_32,Bachelor's,m,other,1,26,3,3,1,0,49
58815,Sales & Marketing,region_2,Bachelor's,m,other,1,24,,1,1,0,51
38800,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,26,3,5,1,0,44
39581,Procurement,region_21,Bachelor's,m,other,1,29,5,2,1,0,89
40107,Technology,region_7,Bachelor's,m,other,2,45,3,4,0,0,80
67166,Procurement,region_2,Bachelor's,f,other,1,51,2,8,1,0,70
60116,Technology,region_22,Bachelor's,m,referred,1,29,5,6,0,0,77
40322,Analytics,region_7,Bachelor's,m,other,2,34,3,6,0,0,84
38518,Technology,region_24,Master's & above,f,sourcing,2,38,5,9,1,0,77
42934,Finance,region_22,Master's & above,f,other,1,35,4,9,1,0,54
19204,Technology,region_33,Bachelor's,m,other,1,28,,1,1,1,79
6236,Procurement,region_28,Master's & above,f,other,1,33,3,7,0,0,68
65696,Procurement,region_22,Master's & above,m,sourcing,2,33,1,5,0,0,68
26967,R&D,region_22,Bachelor's,m,sourcing,2,29,3,4,1,0,86
3011,Analytics,region_16,Bachelor's,m,other,1,39,5,3,1,0,85
73968,Analytics,region_2,Master's & above,f,sourcing,1,33,4,9,0,0,86
52571,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,31,,1,0,0,51
22118,Sales & Marketing,region_20,Bachelor's,m,other,1,46,3,15,0,0,48
16519,Technology,region_2,Master's & above,m,other,1,39,1,6,0,0,79
4939,Sales & Marketing,region_2,Bachelor's,f,sourcing,3,46,2,6,0,0,54
26760,HR,region_7,Bachelor's,f,other,1,32,4,5,0,0,48
5332,Procurement,region_7,Bachelor's,f,sourcing,1,30,5,3,1,0,67
70688,Sales & Marketing,region_22,Bachelor's,m,sourcing,5,29,4,2,0,0,47
40569,Procurement,region_19,Bachelor's,m,other,1,39,3,7,0,0,70
16098,Sales & Marketing,region_19,Bachelor's,m,other,1,39,1,5,0,0,49
66622,Operations,region_31,Bachelor's,m,other,1,26,,1,0,0,62
58516,Procurement,region_7,Master's & above,m,sourcing,1,38,4,6,0,0,69
9163,Technology,region_20,Master's & above,m,sourcing,1,39,3,9,0,0,81
28274,Procurement,region_6,Bachelor's,m,sourcing,5,25,5,2,1,0,68
36175,Procurement,region_17,Bachelor's,f,sourcing,1,55,5,3,1,0,76
73559,Analytics,region_22,Bachelor's,f,sourcing,2,30,3,3,0,0,85
10683,Analytics,region_11,Bachelor's,m,other,1,26,,1,0,0,87
67375,Procurement,region_2,Master's & above,m,sourcing,5,43,4,11,0,0,71
53592,Operations,region_4,Bachelor's,m,sourcing,1,39,5,8,1,0,90
3166,Operations,region_1,Bachelor's,m,other,1,32,5,6,1,0,60
58623,Procurement,region_30,Bachelor's,m,other,1,28,3,4,0,0,71
63988,Sales & Marketing,region_32,Bachelor's,m,other,4,29,,1,0,0,50
1904,Operations,region_22,Master's & above,m,sourcing,3,35,4,9,0,0,62
76770,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,3,7,1,1,46
15153,Sales & Marketing,region_2,Master's & above,f,other,1,53,5,5,1,0,46
3811,Legal,region_31,Bachelor's,m,other,1,33,3,2,0,0,57
5836,Operations,region_2,Master's & above,f,sourcing,1,48,3,9,0,0,58
29232,Sales & Marketing,region_32,Bachelor's,m,other,1,32,3,5,1,0,82
29763,Sales & Marketing,region_22,,m,sourcing,1,22,3,1,0,0,47
69419,Operations,region_2,Bachelor's,f,sourcing,1,51,3,22,0,0,58
20997,Analytics,region_27,Bachelor's,m,other,1,28,1,3,1,0,87
35612,Sales & Marketing,region_7,Master's & above,f,other,1,41,3,13,0,0,49
56369,Operations,region_24,Bachelor's,m,sourcing,1,27,3,4,0,0,57
52676,Technology,region_7,Bachelor's,f,other,2,29,3,4,0,0,80
49152,Operations,region_15,Bachelor's,m,other,1,30,3,5,0,0,61
30126,Finance,region_2,Bachelor's,f,sourcing,1,32,3,4,0,0,58
60386,Sales & Marketing,region_13,Bachelor's,m,other,1,24,1,3,0,0,54
45576,HR,region_2,Master's & above,f,sourcing,1,46,5,15,1,0,52
47099,Operations,region_2,Master's & above,m,other,1,34,5,3,0,1,72
