employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
28333,Operations,region_28,Bachelor's,f,sourcing,1,30,1.0,2,1,0,61,0
8661,Operations,region_7,Master's & above,f,sourcing,2,32,3.0,4,0,0,60,0
20523,Operations,region_7,Bachelor's,m,other,1,29,3.0,6,0,0,58,0
62749,Operations,region_31,Bachelor's,f,sourcing,1,28,3.0,5,0,0,62,0
3826,Operations,region_15,Bachelor's,m,other,1,27,5.0,4,1,0,62,0
32138,Analytics,region_28,Bachelor's,m,sourcing,1,30,5.0,7,1,0,99,1
51999,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,3.0,9,0,0,52,0
18417,Procurement,region_2,Bachelor's,m,sourcing,2,36,4.0,9,1,0,71,0
66751,Procurement,region_27,Bachelor's,m,sourcing,3,30,3.0,6,0,0,69,0
22077,HR,region_29,Master's & above,f,sourcing,1,33,3.0,8,1,0,46,0
51984,R&D,region_27,Master's & above,m,sourcing,1,33,5.0,4,0,0,88,1
47791,Analytics,region_22,Bachelor's,m,sourcing,2,29,,1,1,0,84,1
48034,Operations,region_22,Bachelor's,f,other,1,42,5.0,7,1,0,66,0
74746,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,31,3.0,3,0,0,49,0
58002,Operations,region_19,Bachelor's,m,sourcing,1,46,5.0,8,1,0,62,0
77984,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,27,,1,1,1,52,1
76774,Procurement,region_4,Master's & above,m,other,1,51,4.0,16,0,0,71,0
53501,Procurement,region_2,Master's & above,m,other,1,51,3.0,19,0,0,66,0
17151,Operations,region_22,Below Secondary,m,other,1,25,,1,1,0,55,0
77678,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,58,1.0,6,1,0,47,0
2952,Analytics,region_11,Master's & above,m,other,1,33,3.0,4,1,0,87,1
11796,Procurement,region_27,Bachelor's,m,sourcing,5,37,3.0,9,0,0,64,0
4251,Operations,region_31,Bachelor's,f,other,1,28,,1,0,0,55,0
57219,Sales & Marketing,region_28,,m,other,1,28,5.0,3,1,0,55,0
46426,Procurement,region_29,Bachelor's,m,sourcing,2,36,5.0,6,1,0,68,0
3298,Analytics,region_4,Bachelor's,m,sourcing,1,42,3.0,9,1,0,84,0
56841,Analytics,region_20,Bachelor's,m,other,2,27,5.0,4,1,0,84,0
73626,Operations,region_2,Bachelor's,f,other,1,50,3.0,19,1,0,62,0
10819,Procurement,region_31,Bachelor's,f,other,1,39,4.0,4,1,0,71,0
51107,Procurement,region_8,Master's & above,f,sourcing,1,36,3.0,9,0,0,70,0
11842,Sales & Marketing,region_2,,m,sourcing,2,23,,1,0,0,50,0
48771,R&D,region_22,Master's & above,m,sourcing,1,32,3.0,6,0,0,88,0
73148,Procurement,region_15,Master's & above,m,other,1,41,2.0,9,1,0,71,0
46292,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,38,3.0,5,0,0,53,0
3303,Procurement,region_7,Master's & above,f,other,1,39,4.0,9,0,0,64,0
47466,Finance,region_31,Bachelor's,m,other,1,27,3.0,3,0,0,60,0
70668,HR,region_21,Bachelor's,m,sourcing,1,31,3.0,4,0,0,51,0
31858,Sales & Marketing,region_7,Master's & above,m,other,1,40,2.0,2,1,1,49,0
30179,Operations,region_27,Master's & above,m,sourcing,1,41,3.0,6,0,0,63,0
76630,Technology,region_22,Master's & above,m,sourcing,1,37,3.0,6,0,0,76,0
19031,Procurement,region_2,Master's & above,f,other,1,39,4.0,10,1,0,72,0
18340,Finance,region_22,Bachelor's,f,other,1,29,,1,0,0,62,0
30250,Procurement,region_2,Below Secondary,m,other,1,25,5.0,2,0,0,69,0
4476,Sales & Marketing,region_4,Master's & above,f,other,1,41,3.0,9,0,0,52,0
11046,Analytics,region_21,Master's & above,m,other,1,39,3.0,3,1,0,84,0
18604,Technology,region_7,Bachelor's,f,other,1,32,4.0,2,0,0,76,0
67643,Sales & Marketing,region_29,Bachelor's,f,other,1,30,3.0,3,0,0,49,0
44822,Operations,region_27,Bachelor's,f,other,1,23,2.0,2,0,0,58,0
19832,Sales & Marketing,region_15,Bachelor's,m,other,1,31,5.0,7,0,0,49,0
76198,Technology,region_2,Bachelor's,f,sourcing,1,42,1.0,4,0,0,79,0
1273,Technology,region_7,Master's & above,m,sourcing,1,57,3.0,8,0,0,83,0
714,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,31,3.0,5,0,0,46,0
43412,Sales & Marketing,region_15,Bachelor's,f,other,1,27,5.0,2,0,0,47,0
26296,Technology,region_2,Bachelor's,f,other,1,48,1.0,8,0,0,78,0
73358,Technology,region_13,Bachelor's,f,referred,1,33,5.0,8,0,0,76,0
22865,Analytics,region_20,Master's & above,m,other,1,40,5.0,5,0,1,83,1
29944,Analytics,region_32,Bachelor's,m,other,2,31,3.0,2,0,0,87,0
20864,Technology,region_22,Master's & above,m,sourcing,1,33,4.0,10,0,0,79,0
35497,Procurement,region_26,Bachelor's,f,other,2,29,1.0,4,0,0,80,1
1866,Technology,region_2,Below Secondary,m,other,1,25,3.0,2,0,0,80,0
22587,Technology,region_2,Master's & above,f,other,1,35,1.0,5,0,0,79,0
19681,Sales & Marketing,region_2,Bachelor's,m,other,5,25,1.0,3,0,0,44,0
20485,HR,region_2,Bachelor's,f,other,1,38,3.0,9,0,0,52,0
13043,Sales & Marketing,region_16,Master's & above,m,sourcing,1,35,1.0,4,0,0,48,0
48583,Operations,region_28,Bachelor's,f,sourcing,1,33,1.0,3,0,0,57,0
5094,Finance,region_2,Bachelor's,f,sourcing,1,29,3.0,3,0,0,59,0
38095,Finance,region_5,Bachelor's,m,other,1,36,4.0,8,1,0,56,0
35245,Technology,region_16,Bachelor's,m,sourcing,1,34,3.0,9,0,0,81,0
62448,Technology,region_11,Bachelor's,f,other,1,30,5.0,3,1,0,84,1
64246,Sales & Marketing,region_13,,m,sourcing,1,46,3.0,13,0,0,49,0
66328,Finance,region_31,Bachelor's,m,sourcing,1,29,,1,0,0,62,0
20569,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,3.0,3,1,0,49,0
50520,Sales & Marketing,region_19,Bachelor's,m,other,3,34,4.0,6,0,0,50,0
39448,Operations,region_17,Bachelor's,m,sourcing,1,36,4.0,10,0,0,63,0
14997,Analytics,region_27,Bachelor's,m,other,2,27,4.0,5,0,0,84,0
37028,Procurement,region_7,Master's & above,f,other,2,35,3.0,5,1,0,67,1
67815,Sales & Marketing,region_13,,m,sourcing,2,40,1.0,13,0,0,49,0
62496,Analytics,region_22,Bachelor's,m,other,1,29,3.0,5,0,0,82,0
37231,Operations,region_22,Bachelor's,m,sourcing,1,32,3.0,4,1,0,58,0
4465,HR,region_2,Below Secondary,m,other,1,21,,1,0,0,50,0
75032,Operations,region_29,Master's & above,m,other,1,37,5.0,8,0,0,60,0
64866,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33,2.0,2,0,0,49,0
50049,Procurement,region_19,Bachelor's,m,other,1,34,3.0,4,0,0,71,0
59435,HR,region_31,Master's & above,f,sourcing,1,36,1.0,8,0,0,55,0
45048,Finance,region_31,Bachelor's,m,sourcing,2,32,4.0,2,1,0,54,0
68275,Operations,region_7,Master's & above,f,other,1,34,4.0,3,1,0,59,0
31493,HR,region_32,Bachelor's,f,other,1,33,5.0,3,1,0,45,1
14971,Procurement,region_7,Master's & above,f,sourcing,1,40,5.0,10,1,0,65,0
36054,Procurement,region_13,Master's & above,f,sourcing,1,49,5.0,5,1,0,72,0
9768,Technology,region_11,Bachelor's,f,other,1,27,5.0,3,0,0,90,1
2309,Operations,region_2,Master's & above,m,other,1,48,3.0,6,0,0,61,0
21095,Procurement,region_2,Bachelor's,f,other,1,26,,1,1,0,75,1
7540,HR,region_13,Bachelor's,f,sourcing,1,37,3.0,3,0,0,44,0
67107,Technology,region_7,Bachelor's,m,other,1,36,1.0,9,0,0,82,0
72788,Operations,region_19,Bachelor's,m,sourcing,1,43,3.0,15,0,0,56,0
3730,Procurement,region_13,Bachelor's,m,other,1,32,3.0,8,0,0,73,0
53834,Operations,region_26,Bachelor's,m,other,1,33,1.0,6,1,0,61,0
14832,Sales & Marketing,region_2,Bachelor's,f,other,4,24,3.0,2,0,0,46,0
18627,Analytics,region_4,Bachelor's,m,other,2,29,3.0,4,0,0,86,0
43234,Operations,region_5,Bachelor's,m,sourcing,1,27,3.0,5,1,0,55,1
53262,Operations,region_22,Bachelor's,f,other,2,27,5.0,2,1,0,61,0
62335,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,42,3.0,10,0,0,53,0
29897,Legal,region_6,Bachelor's,m,other,1,28,,1,0,0,59,0
26183,Sales & Marketing,region_2,,m,other,1,54,5.0,14,1,0,49,0
16213,Sales & Marketing,region_4,Bachelor's,f,other,1,27,,1,0,0,50,0
70788,Technology,region_4,Master's & above,m,sourcing,1,47,3.0,6,1,0,75,0
63776,HR,region_2,Bachelor's,f,other,1,37,3.0,7,0,0,49,0
54970,Legal,region_2,Bachelor's,m,sourcing,1,54,3.0,11,0,0,61,0
31747,R&D,region_31,Bachelor's,m,sourcing,1,33,4.0,5,0,0,88,0
36133,Operations,region_2,Master's & above,m,other,2,39,3.0,9,1,0,95,1
14627,Technology,region_2,Master's & above,m,other,1,49,3.0,20,1,0,80,0
68470,Sales & Marketing,region_2,Bachelor's,m,other,1,38,4.0,7,0,0,47,0
67493,HR,region_23,Bachelor's,m,other,1,28,5.0,4,1,0,49,0
46827,Technology,region_13,Bachelor's,f,other,1,29,4.0,5,1,0,79,0
16679,HR,region_2,Master's & above,f,other,1,42,1.0,14,0,0,52,0
6260,Analytics,region_23,Bachelor's,m,sourcing,1,27,3.0,4,0,0,81,0
64356,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,31,2.0,6,1,0,48,0
27830,Sales & Marketing,region_25,Bachelor's,m,other,1,30,1.0,7,0,0,44,0
37169,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,29,3.0,2,1,0,45,0
57090,Technology,region_8,Bachelor's,m,other,1,31,3.0,5,0,0,84,0
29704,Operations,region_31,Bachelor's,m,sourcing,1,41,5.0,5,0,0,58,0
54812,Technology,region_22,Bachelor's,f,sourcing,1,30,5.0,5,1,0,82,0
21963,Procurement,region_22,Master's & above,m,other,1,44,4.0,10,0,0,70,0
67358,Sales & Marketing,region_2,Master's & above,m,other,1,39,3.0,9,0,0,62,1
35598,Procurement,region_7,Master's & above,m,sourcing,1,36,4.0,4,0,0,72,0
45494,Sales & Marketing,region_19,Bachelor's,m,other,1,29,,1,0,0,50,0
48821,Operations,region_7,Bachelor's,m,other,2,33,5.0,7,1,0,59,0
31180,Analytics,region_22,Bachelor's,m,other,2,27,,1,1,0,86,0
23845,Sales & Marketing,region_7,Master's & above,m,other,1,39,3.0,8,0,0,52,0
34615,Technology,region_7,Bachelor's,m,other,1,27,,1,1,0,93,1
68590,Sales & Marketing,region_15,,m,sourcing,1,24,,1,0,0,53,0
69020,Technology,region_14,Bachelor's,f,other,1,32,4.0,7,0,0,79,0
39159,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29,3.0,5,1,0,48,1
29355,Analytics,region_2,Bachelor's,m,sourcing,1,43,5.0,12,0,0,81,1
10173,Sales & Marketing,region_26,Bachelor's,m,other,1,54,1.0,11,0,0,50,0
41412,Operations,region_31,Bachelor's,f,sourcing,1,29,,1,1,0,56,0
39670,Operations,region_2,Bachelor's,m,other,1,35,3.0,7,0,0,61,0
13708,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,27,3.0,4,0,0,51,0
20990,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,26,3.0,2,0,0,54,0
47964,Operations,region_2,Bachelor's,m,other,1,30,5.0,5,1,0,59,0
56143,Technology,region_11,Bachelor's,m,other,1,31,5.0,3,1,0,80,0
2318,Sales & Marketing,region_28,,m,other,1,34,1.0,8,0,0,49,0
13508,Operations,region_15,Bachelor's,m,other,1,28,1.0,4,0,0,61,0
71294,HR,region_31,Bachelor's,m,sourcing,1,33,5.0,5,1,0,54,0
43171,Analytics,region_16,Bachelor's,m,sourcing,1,38,1.0,8,0,0,86,0
25293,Operations,region_26,Master's & above,m,sourcing,1,39,3.0,3,0,0,57,0
69680,Sales & Marketing,region_14,,m,other,2,23,3.0,2,1,0,51,1
57710,Technology,region_2,Master's & above,m,sourcing,1,55,5.0,15,1,0,79,0
36503,Technology,region_2,Master's & above,f,sourcing,1,41,5.0,11,1,0,75,0
38734,Operations,region_32,Master's & above,f,sourcing,1,37,5.0,8,0,0,71,1
64171,Sales & Marketing,region_26,Master's & above,m,other,1,36,5.0,2,1,0,52,0
24821,Procurement,region_10,Master's & above,m,other,2,30,3.0,6,0,0,74,0
6911,Operations,region_27,Bachelor's,f,sourcing,2,26,5.0,4,0,0,55,0
47002,Technology,region_28,Master's & above,m,other,1,31,3.0,5,1,0,76,0
58918,Sales & Marketing,region_21,Bachelor's,m,sourcing,3,28,4.0,5,0,0,48,0
15596,Sales & Marketing,region_4,Master's & above,f,other,1,42,4.0,12,0,0,52,0
39067,Operations,region_31,Bachelor's,m,sourcing,1,27,,1,1,0,61,0
71848,Procurement,region_2,Bachelor's,f,other,1,28,5.0,7,1,0,94,1
73283,Analytics,region_22,,m,other,1,25,,1,0,0,87,0
74976,Procurement,region_2,Bachelor's,m,sourcing,1,32,5.0,6,1,0,74,1
6184,Operations,region_7,Master's & above,m,sourcing,1,50,4.0,22,0,0,56,0
76596,Sales & Marketing,region_18,Bachelor's,m,other,2,28,,1,0,0,54,0
5293,Technology,region_22,Bachelor's,m,other,1,39,1.0,3,0,0,81,0
20697,Operations,region_21,Bachelor's,m,other,1,45,3.0,14,0,0,62,0
51279,HR,region_7,Bachelor's,m,sourcing,2,31,3.0,3,0,0,52,0
71472,Sales & Marketing,region_2,Bachelor's,m,other,1,33,5.0,3,1,0,48,1
36892,Technology,region_10,Master's & above,f,other,1,38,3.0,9,0,0,82,0
39661,Sales & Marketing,region_16,Master's & above,m,sourcing,1,53,2.0,12,0,0,49,0
69216,Technology,region_2,,m,other,1,51,3.0,8,0,0,84,0
65937,Analytics,region_29,Bachelor's,m,other,1,28,1.0,4,1,0,86,0
938,Sales & Marketing,region_12,Bachelor's,m,other,1,37,3.0,2,1,0,95,1
54762,Technology,region_26,Bachelor's,f,other,1,33,4.0,7,1,0,80,1
50305,Operations,region_6,Bachelor's,f,sourcing,1,30,4.0,9,1,0,61,1
29863,Sales & Marketing,region_7,Master's & above,f,other,2,33,3.0,5,0,0,47,0
1260,Analytics,region_22,Bachelor's,f,other,1,28,,1,1,0,86,1
64061,Analytics,region_13,Master's & above,m,sourcing,2,34,3.0,4,0,0,85,0
30717,Procurement,region_28,Master's & above,f,sourcing,3,37,3.0,6,1,0,73,0
31061,Procurement,region_22,Master's & above,m,other,1,37,3.0,9,0,0,65,0
32323,Procurement,region_12,Bachelor's,f,sourcing,1,26,3.0,2,0,0,68,0
32997,Technology,region_27,Master's & above,m,other,1,41,1.0,7,0,0,79,0
27199,Operations,region_22,Bachelor's,m,other,1,32,4.0,7,1,0,57,0
8704,Analytics,region_11,Bachelor's,m,other,1,28,5.0,2,0,0,83,0
25199,Sales & Marketing,region_2,Master's & above,m,other,2,33,4.0,10,0,0,52,0
71212,Technology,region_2,Bachelor's,f,sourcing,2,28,,1,0,0,75,0
14120,Sales & Marketing,region_2,Master's & above,m,other,1,33,1.0,6,0,0,46,0
6101,Procurement,region_10,Master's & above,m,other,1,44,3.0,13,0,0,72,0
25586,Procurement,region_7,Bachelor's,m,sourcing,1,29,1.0,3,0,0,70,0
1405,Sales & Marketing,region_7,Bachelor's,m,other,2,31,3.0,4,0,0,45,0
70906,Procurement,region_7,Bachelor's,f,other,3,36,3.0,2,0,0,71,0
72807,Procurement,region_4,Master's & above,m,other,1,33,4.0,6,0,0,65,0
62272,Finance,region_2,Bachelor's,m,other,2,34,1.0,4,0,0,61,0
67631,Sales & Marketing,region_2,Master's & above,m,sourcing,1,55,5.0,13,0,0,53,0
12290,Finance,region_2,Bachelor's,f,other,1,26,3.0,1,0,0,53,0
75730,Procurement,region_17,Bachelor's,f,other,1,48,3.0,19,0,0,66,0
10440,Operations,region_31,Bachelor's,m,other,1,33,4.0,6,0,0,56,0
64275,Sales & Marketing,region_15,Master's & above,f,other,2,33,1.0,7,0,0,50,0
54746,Procurement,region_7,Bachelor's,m,other,2,32,3.0,5,0,0,72,0
21747,Sales & Marketing,region_2,,f,other,1,47,2.0,7,0,0,51,0
48799,Analytics,region_22,Master's & above,m,other,2,35,2.0,9,0,0,91,0
5331,Procurement,region_16,Master's & above,m,other,1,36,1.0,2,0,0,67,0
42322,Sales & Marketing,region_12,Bachelor's,m,other,1,36,3.0,4,0,0,52,0
5487,Analytics,region_11,Master's & above,m,sourcing,2,39,4.0,8,0,0,88,0
15082,Analytics,region_15,Master's & above,m,other,1,32,5.0,7,0,0,84,0
22737,Procurement,region_7,Bachelor's,f,other,1,30,,1,1,0,72,1
44109,Procurement,region_22,Bachelor's,m,sourcing,1,32,1.0,6,0,0,68,0
9705,Sales & Marketing,region_22,Master's & above,m,other,1,34,5.0,8,1,0,50,0
24602,Operations,region_4,Bachelor's,f,referred,1,32,5.0,6,1,0,60,0
14822,Sales & Marketing,region_29,Bachelor's,m,other,1,26,3.0,4,0,0,50,0
57401,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,41,1.0,7,0,0,53,0
69469,Finance,region_4,Master's & above,m,sourcing,1,36,3.0,7,1,0,65,1
33724,Analytics,region_4,Master's & above,m,sourcing,1,36,3.0,3,1,0,84,0
21712,Sales & Marketing,region_13,Bachelor's,m,sourcing,4,33,1.0,5,1,0,46,0
24195,Sales & Marketing,region_2,Master's & above,f,other,1,53,1.0,25,0,0,45,0
58982,Technology,region_2,Bachelor's,m,sourcing,1,30,,1,0,0,76,0
8800,Analytics,region_9,Bachelor's,m,sourcing,2,27,3.0,2,0,0,85,0
53076,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,32,5.0,3,0,0,54,0
9937,Operations,region_11,Bachelor's,m,sourcing,1,34,4.0,3,0,0,59,0
42091,Sales & Marketing,region_5,Bachelor's,m,other,1,34,5.0,7,0,0,51,0
50899,Sales & Marketing,region_15,Bachelor's,m,other,4,27,3.0,4,0,0,46,0
59647,Sales & Marketing,region_25,Master's & above,m,sourcing,1,36,4.0,10,0,0,52,0
62794,Operations,region_2,Master's & above,m,other,1,44,3.0,8,1,0,65,1
51053,Sales & Marketing,region_28,,m,other,1,27,,1,0,0,48,0
62660,Analytics,region_22,Bachelor's,m,other,1,28,3.0,2,1,0,88,1
76555,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,26,2.0,3,0,0,45,0
74166,Technology,region_2,Master's & above,f,sourcing,1,47,3.0,6,0,0,79,0
51610,HR,region_7,Below Secondary,f,other,1,26,5.0,2,0,0,51,0
65546,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,4.0,2,1,0,53,0
48278,Procurement,region_22,Bachelor's,f,sourcing,2,30,5.0,5,1,0,69,0
28802,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,5.0,3,1,0,53,0
36241,Technology,region_7,Bachelor's,m,other,1,33,2.0,9,0,0,79,0
43014,Sales & Marketing,region_31,Bachelor's,m,other,1,31,2.0,7,0,0,53,0
36495,HR,region_2,Bachelor's,m,sourcing,1,31,3.0,4,1,0,50,0
24723,Finance,region_2,Bachelor's,f,other,1,42,5.0,9,0,0,67,0
74710,Finance,region_32,Bachelor's,m,other,1,37,5.0,3,1,0,59,0
25833,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,33,5.0,3,0,0,66,1
65713,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,,1,1,0,47,0
900,Analytics,region_22,Bachelor's,m,sourcing,1,38,5.0,4,1,0,85,0
2505,Technology,region_21,Bachelor's,f,other,1,30,3.0,4,0,0,78,0
10895,Sales & Marketing,region_2,Master's & above,m,other,1,37,3.0,6,0,0,46,0
56999,Technology,region_2,Below Secondary,m,referred,1,24,,1,0,0,85,0
47623,Sales & Marketing,region_31,Bachelor's,m,other,2,25,,1,0,0,45,0
70944,Sales & Marketing,region_27,Bachelor's,m,other,1,26,5.0,2,1,0,48,0
53852,Procurement,region_4,Master's & above,f,sourcing,1,32,2.0,9,0,0,71,0
38663,Procurement,region_7,Master's & above,f,sourcing,1,35,1.0,5,0,0,70,0
11986,Finance,region_13,Master's & above,m,other,2,32,4.0,8,0,0,58,0
22649,HR,region_2,Bachelor's,f,other,1,58,3.0,6,1,0,53,0
18715,Operations,region_4,Bachelor's,m,other,1,35,4.0,5,1,0,61,0
48692,Finance,region_2,Master's & above,m,other,1,34,4.0,7,0,0,58,0
37721,Procurement,region_7,Bachelor's,f,other,3,33,3.0,6,0,0,71,0
37318,Sales & Marketing,region_20,Master's & above,m,sourcing,1,40,5.0,11,0,0,51,0
11970,Procurement,region_7,Bachelor's,m,sourcing,1,46,3.0,4,0,0,67,0
41379,Procurement,region_26,Bachelor's,m,other,1,30,3.0,5,1,0,69,0
33456,Operations,region_22,Bachelor's,m,sourcing,1,28,5.0,2,1,0,55,0
25178,Sales & Marketing,region_4,Master's & above,m,other,2,51,3.0,12,0,0,46,0
75573,Sales & Marketing,region_2,Master's & above,f,sourcing,2,36,3.0,7,0,0,48,0
69329,Operations,region_15,Bachelor's,f,sourcing,2,36,5.0,9,1,0,59,0
78000,Sales & Marketing,region_31,,m,other,1,26,1.0,3,0,0,48,0
30746,Analytics,region_2,Master's & above,m,other,2,33,5.0,6,1,0,78,1
48038,Sales & Marketing,region_2,Bachelor's,f,other,1,49,3.0,18,0,0,49,0
41977,Sales & Marketing,region_30,Bachelor's,m,other,2,30,2.0,4,1,0,50,0
44700,R&D,region_22,Bachelor's,m,other,2,31,3.0,3,0,0,85,0
51566,Analytics,region_28,Master's & above,m,other,3,31,4.0,7,1,0,83,0
28610,Sales & Marketing,region_16,Bachelor's,f,other,1,40,4.0,7,0,0,45,0
57304,Procurement,region_2,Bachelor's,f,other,1,52,3.0,20,0,0,66,0
13680,Sales & Marketing,region_2,Bachelor's,m,other,1,35,4.0,7,1,0,47,0
9725,Analytics,region_2,Bachelor's,f,sourcing,1,31,3.0,3,0,0,86,0
73140,Operations,region_22,Master's & above,m,sourcing,1,38,5.0,3,1,0,58,0
35395,Finance,region_2,Master's & above,f,sourcing,1,42,1.0,4,0,0,58,0
33665,R&D,region_2,Master's & above,m,other,2,37,3.0,2,0,0,86,0
931,Procurement,region_4,Master's & above,f,sourcing,1,39,4.0,10,1,0,71,1
33691,Sales & Marketing,region_2,Bachelor's,m,other,1,32,4.0,5,1,0,47,0
33272,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,28,3.0,4,0,0,47,0
72387,Sales & Marketing,region_22,Bachelor's,m,referred,2,27,,1,0,0,51,0
30079,Procurement,region_6,Bachelor's,m,sourcing,1,25,3.0,3,0,0,73,0
33026,Technology,region_17,Bachelor's,m,other,1,36,5.0,7,1,0,81,0
69375,Sales & Marketing,region_5,Master's & above,m,other,2,46,3.0,14,0,0,50,0
59282,Sales & Marketing,region_24,Bachelor's,f,other,1,32,3.0,4,1,0,53,0
73635,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,34,2.0,4,1,0,53,0
70038,Procurement,region_22,Bachelor's,m,other,3,27,3.0,2,0,0,71,0
40566,Technology,region_2,Master's & above,m,other,1,38,2.0,8,0,0,80,0
2148,Procurement,region_2,Master's & above,m,other,1,58,3.0,16,1,0,69,0
46079,Procurement,region_13,Bachelor's,m,sourcing,1,33,3.0,8,0,0,72,0
59153,Procurement,region_27,Bachelor's,f,other,1,34,4.0,4,1,0,71,0
11310,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,28,4.0,4,0,0,45,0
13008,Operations,region_7,Bachelor's,m,other,2,37,3.0,4,0,0,63,0
814,Operations,region_33,Master's & above,m,other,1,40,3.0,13,0,0,57,0
11078,Technology,region_2,Master's & above,f,other,3,39,3.0,9,0,0,77,0
57953,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,4.0,8,0,0,46,0
39476,Finance,region_22,Bachelor's,m,other,1,29,,1,1,0,57,1
20611,Sales & Marketing,region_16,Bachelor's,f,other,3,31,1.0,3,0,0,52,0
30722,Technology,region_16,Bachelor's,f,other,2,31,2.0,2,0,0,84,0
34073,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,28,3.0,4,0,0,54,0
77401,Sales & Marketing,region_1,Bachelor's,f,other,1,27,,1,0,0,49,0
37108,Procurement,region_8,Bachelor's,f,sourcing,1,28,3.0,2,0,0,68,0
69302,R&D,region_15,Master's & above,m,other,2,31,4.0,3,0,0,85,0
73469,Technology,region_17,Bachelor's,m,sourcing,1,33,3.0,10,1,0,76,1
64469,Analytics,region_22,Bachelor's,f,sourcing,1,27,4.0,5,0,0,86,0
64394,Procurement,region_2,Bachelor's,m,other,1,39,1.0,10,0,0,69,0
71173,Technology,region_30,Bachelor's,m,other,1,36,3.0,9,0,0,78,0
16199,Operations,region_2,Bachelor's,m,other,2,28,3.0,4,0,0,58,0
9765,Technology,region_33,Bachelor's,m,sourcing,1,32,3.0,5,0,0,76,0
45010,Technology,region_16,Master's & above,m,sourcing,1,42,3.0,5,0,0,81,1
41108,Operations,region_7,Master's & above,m,sourcing,1,50,4.0,7,1,0,55,0
18473,Operations,region_2,Bachelor's,m,sourcing,1,30,,1,1,0,58,0
73992,Sales & Marketing,region_5,Bachelor's,m,sourcing,2,30,3.0,3,0,0,52,0
37016,Technology,region_16,Master's & above,m,sourcing,1,39,3.0,10,0,0,75,0
73611,Technology,region_22,Bachelor's,m,sourcing,2,36,4.0,3,0,0,81,0
34923,Sales & Marketing,region_2,Master's & above,m,other,1,44,3.0,7,1,0,50,0
14651,R&D,region_4,Master's & above,m,sourcing,2,41,5.0,4,0,0,93,0
